7623,CATALIN GABRIEL,86,24.1
7624,CELSO JOSE,86,43.8
7625,CESAR ADRIAN,86,24.2
7626,COSMIN FLORIN,86,24.3
7627,CRISTIAN IVAN,86,24.3
7628,DAVID OSCAR,86,34.6
7629,DIMITAR GEORGIEV,86,40.8
7630,DIMO,86,39.2
7631,DOMINGO ENRIQUE,86,48.3
7632,EMILIO CESAR,86,49.9
7633,EUGENE,86,45.5
7634,FELIX ALFONSO,86,48.1
7635,FERNANDO ESTEBAN,86,41.8
7636,FULVIO,86,46.4
7637,GHEORGHE CATALIN,86,29.6
7638,GUILLERMO ALFONSO,86,39.5
7639,HALIM,86,33.4
7640,HAMMAD,86,34.8
7641,HERMINIO JOSE,86,42.2
7642,ION CATALIN,86,32.2
7643,IURGI,86,24.2
7644,IURI,86,24.2
7645,IVAN PATRICIO,86,37.1
7646,JAIME GABRIEL,86,33.0
7647,JAMES ANDREW,86,38.5
7648,JEFFERSON ALEXANDER,86,16.9
7649,JOHN EDWIN,86,41.5
7650,JOHN LESLIE,86,65.2
7651,JORDI ALEXANDER,86,8.6
7652,JOSE CESAREO,86,56.2
7653,JOSE INDALECIO,86,48.2
7654,JOSEP ANGEL,86,40.2
7655,JUAN ANSELMO,86,48.1
7656,LUIS HORACIO,86,47.5
7657,MAHAMADU,86,11.4
7658,MARIANO ENRIQUE,86,46.5
7659,MATIAS ANTONIO,86,40.9
7660,MIGUEL MARIANO,86,47.2
7661,MILTON EDUARDO,86,36.2
7662,NAZIR,86,43.9
7663,NESTOR DAVID,86,27.0
7664,NOAM,86,10.7
7665,NOUH,86,10.7
7666,OSCAR ORLANDO,86,39.8
7667,OSIRIS,86,25.4
7668,REMY,86,35.0
7669,RICHARD JAVIER,86,27.3
7670,ROBERTO OSCAR,86,49.5
7671,RONALD WILLIAM,86,69.4
7672,STEPHEN CHARLES,86,56.7
7673,SURESH,86,38.9
7674,TOMAS MARIA,86,43.4
7675,VICENTE ALFONSO,86,48.8
7676,WILMAN,86,37.5
7677,XANTI,86,29.7
7678,YONGPING,86,41.9
7679,ZDZISLAW,86,52.5
7680,ADRIAN SEBASTIAN,85,20.2
7681,ALEJANDRO FABIAN,85,35.5
7682,ALEKSEI,85,26.0
7683,ALESANDRO,85,18.3
7684,ALFONSO PEDRO,85,49.7
7685,ALVARO MARTIN,85,24.6
7686,AMADU,85,36.1
7687,AMANDIO,85,52.1
7688,AMAT,85,27.2
7689,AMRIK,85,37.1
7690,ANGEL GERARDO,85,45.8
7691,BREHIMA,85,32.7
7692,BRIAN JOSE,85,12.2
7693,BRYAN JOSE,85,12.2
7694,CAMARA,85,40.5
7695,CANDIDO JESUS,85,40.3
7696,CARLOS ISAAC,85,30.5
7697,CARLOS LEONARDO,85,32.8
7698,CAYETANO JOSE,85,37.7
7699,COLLINS,85,32.7
7700,COSMIN IOAN,85,29.5
7701,DAVID AGUSTIN,85,28.8
7702,EDEL,85,27.5
7703,EUSEBIU,85,31.3
7704,FEI,85,30.1
7705,FLORIN BOGDAN,85,25.9
7706,FRANCISCO SANTOS,85,49.0
7707,GERMAN EDUARDO,85,38.5
7708,GUSTAVO MIGUEL,85,37.1
7709,HECTOR CARLOS,85,38.5
7710,JORDY,85,17.8
7711,JOSE BALTASAR,85,52.1
7712,LAIN,85,14.4
7713,LAURENTIU FLORIN,85,26.5
7714,LUIS FLORENCIO,85,47.4
7715,LUIS RENE,85,38.6
7716,MACEDONIO,85,58.5
7717,MANUEL SEGUNDO,85,50.3
7718,MARCOS ADRIAN,85,18.3
7719,MATEO JESUS,85,34.8
7720,MICHAEL RICHARD,85,54.6
7721,OSCAR GUILLERMO,85,41.0
7722,OSCAR HERNAN,85,40.3
7723,PALMIRO,85,63.4
7724,ROBERT PAUL,85,47.3
7725,RODRIGO DANIEL,85,23.6
7726,SANTIAGO AGUSTIN,85,31.0
7727,SEBASTIAN NICOLAS,85,20.4
7728,SEVER,85,44.1
7729,SHAUN,85,39.5
7730,SOUFYAN,85,14.9
7731,STEVEN DAVID,85,33.4
7732,TAYLOR,85,10.1
7733,THEODOR,85,54.8
7734,WENHAO,85,10.9
7735,ZHEN,85,25.2
7736,ADELIN,84,32.5
7737,ADRIAN COSMIN,84,25.7
7738,ADRIAN RAFAEL,84,21.2
7739,AHMADOU,84,33.6
7740,ALADJI,84,37.5
7741,ALEJANDRO SANTIAGO,84,33.8
7742,ALFONSO IGNACIO,84,39.6
7743,ALVARO JOAQUIN,84,28.3
7744,ALVARO VICENTE,84,31.3
7745,ANDREI MARIUS,84,17.5
7746,ANDREI SEBASTIAN,84,12.8
7747,ANTHONY PAUL,84,43.7
7748,ANTONIO ISAAC,84,34.8
7749,ARYAN,84,6.5
7750,BORJA JAVIER,84,22.1
7751,BRANDAN,84,17.0
7752,BRUNO ANTONIO,84,35.3
7753,CARMELO ANGEL,84,51.4
7754,CELESTINO JOSE,84,53.6
7755,CHRIS,84,29.7
7756,CHRISTOPHER PAUL,84,45.7
7757,CLAUDIU CONSTANTIN,84,26.1
7758,CONSTANTIN CLAUDIU,84,29.1
7759,DAVID RUBEN,84,30.2
7760,DEJAN,84,33.3
7761,DIEGO GERMAN,84,32.9
7762,DOMINGO VICENTE,84,53.3
7763,EDEY,84,7.6
7764,ELADIO JESUS,84,43.1
7765,ELIAZAR,84,27.9
7766,ENETZ,84,12.3
7767,EVARIST,84,52.2
7768,FEDERICO NICOLAS,84,24.6
7769,FIAZ,84,33.2
7770,FLORIN VALENTIN,84,26.9
7771,FRANCISCO ALEXANDER,84,20.4
7772,FRANKLIN EDUARDO,84,30.5
7773,GANIX,84,15.9
7774,GERARDO DANIEL,84,36.6
7775,GHALI,84,28.3
7776,GILBERTO ANTONIO,84,43.5
7777,GONZAGA,84,23.8
7778,GUSTAVO ALFREDO,84,38.0
7779,HAIMAR,84,11.3
7780,IKRAM,84,26.2
7781,IONEL DANIEL,84,30.4
7782,JAMAL EDDINE,84,36.7
7783,JAVIER ALEXIS,84,31.5
7784,JAVIER LORENZO,84,35.8
7785,JHON SEBASTIAN,84,13.9
7786,JIAYI,84,12.5
7787,JORGEN,84,67.4
7788,JOSE JONATAN,84,30.6
7789,JOSE SATURNINO,84,56.4
7790,JOSE SEVERINO,84,56.9
7791,JUAN ORLANDO,84,44.9
7792,KASSIM,84,32.4
7793,KJELL,84,69.2
7794,LASSINE,84,31.0
7795,LEONARDO MARTIN,84,32.0
7796,MAMUKA,84,36.0
7797,MARK DAVID,84,39.6
7798,MARTIN JAMES,84,47.3
7799,MAUDILIO,84,68.1
7800,MOHAMED MAHMOUD,84,38.3
7801,MOR TALLA,84,35.2
7802,NICOLAE SORIN,84,35.9
7803,NICOLAS RAMON,84,39.3
7804,PABLO DOMINGO,84,35.9
7805,PAULO MIGUEL,84,31.8
7806,PEDRO LUCAS,84,29.5
7807,PEDRO REGALADO,84,60.3
7808,RAFAEL NICOLAS,84,35.8
7809,RAFAEL OSCAR,84,41.5
7810,RODRIGO NICOLAS,84,19.1
7811,RUBEN LUIS,84,35.1
7812,SALIH,84,32.1
7813,SAMUEL ANDRES,84,16.9
7814,SAMUELE,84,26.0
7815,SARBJIT,84,32.7
7816,SEBASTIAN CARLOS,84,39.5
7817,SERAFIM,84,44.0
7818,SERGIO PAULO,84,33.7
7819,SIMON JAMES,84,41.0
7820,SIXTO JOSE,84,43.1
7821,TAMBA,84,34.8
7822,VASILE ALIN,84,28.2
7823,VICENTE JORGE,84,46.1
7824,WALTER ENRIQUE,84,38.7
7825,WILSON ANDRES,84,24.5
7826,WLADIMIR,84,36.7
7827,XACOBO,84,21.3
7828,YASAR,84,33.2
7829,YAW,84,38.4
7830,YE,84,26.2
7831,YERAY MANUEL,84,19.3
7832,YUNIOR,84,29.1
7833,ZAKI,84,30.5
7834,ABDELMADJID,83,38.2
7835,AGOSTINO,83,47.2
7836,ALCIBIADES,83,46.5
7837,ANDERS,83,46.3
7838,BAKARI,83,28.4
7839,BANGALY,83,30.4
7840,BLAS JAVIER,83,35.5
7841,CARLES XAVIER,83,34.8
7842,CARLOS OSWALDO,83,38.2
7843,CHRISTIAN ANTONIO,83,22.9
7844,CIPRIAN CONSTANTIN,83,30.1
7845,CRISTIAN FABIAN,83,26.5
7846,CRISTIAN RAUL,83,20.8
7847,CRISTIAN STEFAN,83,22.6
7848,DANIEL HUMBERTO,83,33.9
7849,DANIEL JOSEPH,83,40.8
7850,DJELLOUL,83,43.6
7851,DOMINGO ANDRES,83,46.3
7852,DOMINGO DAVID,83,33.0
7853,EDUARDO SANTIAGO,83,39.1
7854,EDWIN DAVID,83,26.4
7855,ERIK ALEXANDER,83,10.2
7856,FERNANDO PATRICIO,83,39.3
7857,FIRAS,83,19.9
7858,GABRIEL NICOLAS,83,21.4
7859,GERMAN ENRIQUE,83,41.6
7860,GIEDRIUS,83,32.0
7861,HENNING,83,51.8
7862,ILYASSE,83,10.7
7863,IONUT MADALIN,83,22.3
7864,IONUT RAZVAN,83,22.3
7865,JAMES HENRY,83,52.1
7866,JIANG,83,35.7
7867,JOHN STEVEN,83,25.5
7868,JONATHAN EDUARDO,83,20.8
7869,JOSE ALBEIRO,83,45.7
7870,JOSE CHRISTIAN,83,26.3
7871,JOSE JOEL,83,22.1
7872,JOSE ULISES,83,38.1
7873,JUAN FAUSTINO,83,52.8
7874,JUAN PINO,83,55.7
7875,JUAN VICTORIANO,83,49.4
7876,JULIAN ALFONSO,83,46.4
7877,JULIO OSCAR,83,42.4
7878,KAROLY,83,43.7
7879,KEBA,83,32.5
7880,KEITH JOHN,83,62.7
7881,KENNETH GEORGE,83,71.7
7882,KWABENA,83,37.6
7883,LAFDIL,83,40.4
7884,LUIZ CARLOS,83,40.2
7885,M HAMMED,83,44.6
7886,M'HAMMED,83,46.0
7887,MANUEL FAUSTINO,83,55.0
7888,MANUEL MOISES,83,43.5
7889,MARTIN FERNANDO,83,41.9
7890,MAURO ANTONIO,83,36.3
7891,MIHAI IONUT,83,20.9
7892,MIKHEIL,83,32.7
7893,MOUHSIN,83,22.7
7894,MUHAMED,83,27.5
7895,NASEER,83,35.6
7896,NESTOR LUIS,83,40.2
7897,NICOLAS IGNACIO,83,22.3
7898,NIELS,83,33.6
7899,PATRICIO ANTONIO,83,42.0
7900,PEDRO ALFREDO,83,48.3
7901,PIERLUIGI,83,41.7
7902,PLACIDO JOSE,83,46.9
7903,RABII,83,31.0
7904,RAFAEL LORENZO,83,45.7
7905,RAUL CRISTIAN,83,14.0
7906,RICHARD JOSE,83,31.8
7907,ROBERTO RAFAEL,83,36.1
7908,ROMMEL,83,29.5
7909,SANTIAGO EDUARDO,83,37.7
7910,SAVERIO,83,43.7
7911,TALAL,83,28.8
7912,XIAOJIE,83,24.4
7913,ABSALON,82,24.1
7914,ADOLFO ENRIQUE,82,43.2
7915,ADRIAN NICOLAS,82,12.9
7916,AGUSTIN PEDRO,82,52.1
7917,AJMAL,82,34.0
7918,ALIN IOAN,82,29.8
7919,ANDREW PETER,82,44.5
7920,ANTHONY EDWARD,82,58.3
7921,ANTONIO JACINTO,82,47.0
7922,ARNALD,82,29.3
7923,AUDRIUS,82,33.5
7924,BENIGNO JOSE,82,52.3
7925,BLADIMIRO,82,55.3
7926,BOUGHALEB,82,47.1
7927,COSME DAMIAN,82,45.6
7928,CRISTIAN VALENTIN,82,25.1
7929,DAINIUS,82,33.4
7930,DALJIT,82,33.2
7931,DANIEL VALENTIN,82,25.1
7932,DAREN,82,8.7
7933,DARIUS GABRIEL,82,5.8
7934,DAVID EMILIO,82,32.8
7935,DAVID VALENTIN,82,20.4
7936,EDGAR DAVID,82,24.1
7937,EL MEKKI,82,42.5
7938,EUGENIO MARIA,82,50.8
7939,FADIL,82,32.0
7940,FAMARA,82,35.3
7941,FERMIN ANGEL,82,55.9
7942,FERNANDO DOMINGO,82,48.2
7943,FERNANDO IVAN,82,32.9
7944,GHEORGHE MARIAN,82,31.3
7945,GUILLERMO ANGEL,82,39.8
7946,IAGOBA,82,29.3
7947,IGOTZ,82,21.0
7948,IONEL CRISTIAN,82,31.2
7949,JANIS,82,35.2
7950,JORGE MARCOS,82,39.6
7951,JOSE SILVERIO,82,50.4
7952,JOSE SILVESTRE,82,50.1
7953,JUAN RAIMUNDO,82,49.0
7954,JUNYONG,82,34.0
7955,KENNETH JAMES,82,68.5
7956,LEV,82,28.3
7957,LIMBER,82,32.6
7958,LIPING,82,40.2
7959,LUCIDIO,82,70.0
7960,LUIS AVELINO,82,50.7
7961,MACEDON,82,39.8
7962,MANUEL FEDERICO,82,45.5
7963,MANUEL ROGELIO,82,52.5
7964,MARCELINO MANUEL,82,51.7
7965,MARCOS FERNANDO,82,34.0
7966,MARCOS JUAN,82,35.3
7967,MARIO RICARDO,82,38.7
7968,MARIUS COSMIN,82,25.5
7969,MARIUS IONEL,82,31.9
7970,MIGUEL ADOLFO,82,45.5
7971,MIHAI IOAN,82,31.3
7972,NESTOR RAUL,82,43.4
7973,NICOLAE CATALIN,82,29.9
7974,OMER,82,33.8
7975,OSCAR HUGO,82,41.1
7976,OUAIL,82,17.0
7977,PAULO RICARDO,82,26.0
7978,PEDRO ALVARO,82,37.6
7979,RAMON DANIEL,82,40.2
7980,ROBERTO ADRIAN,82,24.1
7981,SEBASTIAO,82,45.6
7982,SORIN DANIEL,82,31.0
7983,STUART JAMES,82,48.1
7984,VALENTIN IONUT,82,23.3
7985,VARDAN,82,37.2
7986,VIJAY,82,36.0
7987,WAJID,82,30.1
7988,YESID,82,36.6
7989,ZIA,82,35.5
7990,ABEL MANUEL,81,34.2
7991,ABRAHAM JESUS,81,21.7
7992,ALBAN,81,26.5
7993,ALBERTO MARIO,81,38.6
7994,ALEX EDUARDO,81,24.3
7995,ALIN VASILE,81,29.4
7996,ALOIS,81,56.9
7997,ARUN,81,18.0
7998,BARTOLOME JESUS,81,43.7
7999,BENALI,81,37.9
8000,BIEITO,81,21.0
8001,BRAIMA,81,37.7
8002,BUBACAR,81,32.5
8003,CARLOS ELOY,81,38.2
8004,CRISTIAN ALEXIS,81,20.3
8005,CRISTIAN GHEORGHE,81,32.2
8006,DA,81,23.9
8007,DANIEL PAUL,81,30.1
8008,DIEGO ROBERTO,81,29.8
8009,DIEGO RUBEN,81,30.5
8010,DIGNO,81,59.7
8011,EDUARDO PABLO,81,40.8
8012,EL YAZID,81,35.8
8013,ENRIQUE JULIAN,81,44.8
8014,FERNANDO ROBERTO,81,43.7
8015,GABRIEL FLORIN,81,27.1
8016,GANG,81,37.5
8017,GERMAN DAVID,81,28.0
8018,GHEORGHE ALIN,81,30.7
8019,GHEORGHE GABRIEL,81,31.9
8020,GHEORGHE IOAN,81,37.1
8021,GONZALO DAVID,81,25.5
8022,GURDEEP,81,29.8
8023,HADRIAN,81,14.3
8024,HAIFENG,81,32.2
8025,HELDER MANUEL,81,33.8
8026,HOUMMAD,81,44.0
8027,ION GABRIEL,81,31.5
8028,IÑAKI MIRENA,81,53.4
8029,JASVIR,81,34.6
8030,JAVIER JULIAN,81,37.6
8031,JEFFERSON DAVID,81,18.3
8032,JEISON,81,18.2
8033,JERICO,81,12.6
8034,JORGE AURELIO,81,42.5
8035,JOSE AMANCIO,81,48.1
8036,JOSE L,81,59.4
8037,JOSEP ANTONIO,81,50.9
8038,JUAN LEOPOLDO,81,40.8
8039,JUAN ROGELIO,81,47.2
8040,LIWEI,81,33.3
8041,LORENZO JUAN,81,47.9
8042,LUAR,81,6.3
8043,LUIS SAMUEL,81,24.6
8044,MANUEL PATRICIO,81,44.6
8045,MEHMET,81,39.8
8046,MIGUEL ARCANGEL,81,47.6
8047,MIRCO,81,34.4
8048,MOISES JOSE,81,37.9
8049,MORTEN,81,43.0
8050,NATHANAEL,81,17.4
8051,NELSON FERNANDO,81,36.8
8052,NICOLAE ALEXANDRU,81,22.3
8053,NICOLAS RAFAEL,81,33.3
8054,OVIDIU VASILE,81,31.9
8055,RAM,81,41.6
8056,REINHOLD,81,62.8
8057,REZA,81,43.5
8058,ROCHDI,81,24.2
8059,ROMAN JESUS,81,40.1
8060,RUSSELL,81,45.1
8061,SALAM,81,28.6
8062,SURAJ,81,28.3
8063,TREVOR JOHN,81,63.7
8064,VASILE LUCIAN,81,33.0
8065,WILLIAM JOSEPH,81,54.4
8066,WILSON PATRICIO,81,34.8
8067,XOSE RAMON,81,46.7
8068,YOSSEF,81,15.0
8069,ZHOU,81,28.6
8070,ZITOUNI,81,38.9
8071,ABDERRAMAN,80,42.3
8072,ABDESAMAD,80,22.3
8073,ADRIAN ENRIQUE,80,23.1
8074,ADRIAN GEORGE,80,28.5
8075,AKETX,80,6.7
8076,ALDAN,80,8.1
8077,ALEXANDRU COSMIN,80,19.5
8078,ALEXIS DANIEL,80,19.6
8079,ALFREDO FERNANDO,80,45.4
8080,ANDRES DOMINGO,80,48.4
8081,ANDREW WILLIAM,80,45.4
8082,ANGEL BOLIVAR,80,42.6
8083,ANGEL OSWALDO,80,37.7
8084,ANTHONY JOSEPH,80,50.9
8085,ARNALDO ANDRES,80,28.8
8086,CARLOS BENITO,80,43.8
8087,CARLOS BORJA,80,26.5
8088,CARLOS HENRIQUE,80,28.3
8089,CARLOS ROMAN,80,43.2
8090,CARLOS VINICIO,80,33.9
8091,CONSTANTIN ALIN,80,28.2
8092,CONSTANTINO JOSE,80,48.1
8093,DANIEL GUILLERMO,80,32.6
8094,DANIEL STEVEN,80,14.6
8095,DAVID ALEXANDRE,80,24.5
8096,DAVID EUGENIO,80,33.6
8097,DIADIE,80,38.4
8098,DUMITRU ADRIAN,80,33.0
8099,DUMITRU CRISTIAN,80,31.1
8100,EDGAR FABIAN,80,33.4
8101,EDUARDO ADRIAN,80,30.9
8102,EDUARDO RAUL,80,41.8
8103,EUGENIO CARLOS,80,50.8
8104,FELIPE EDUARDO,80,37.7
8105,FLORIN CLAUDIU,80,28.9
8106,FRANCISCO OSCAR,80,40.9
8107,GIAN CARLO,80,25.9
8108,GUILLERMO MARTIN,80,34.6
8109,GUSTAVO RAMON,80,36.5
8110,HACOMAR,80,20.0
8111,HAORAN,80,9.9
8112,HEINZ DIETER,80,68.0
8113,HILARIO JESUS,80,43.2
8114,HMIDA,80,40.7
8115,IGNACI,80,39.2
8116,IGNACIO ALFONSO,80,37.7
8117,IGNACIO SANTIAGO,80,42.8
8118,ILIDIO,80,53.4
8119,IOAN OVIDIU,80,33.7
8120,IÑAKI XABIER,80,45.2
8121,JESUS AMADO,80,52.2
8122,JOSE EDGAR,80,41.7
8123,JOSE ISAIAS,80,40.3
8124,JUAN SEGUNDO,80,48.1
8125,JULIO SALVADOR,80,45.7
8126,KENZO,80,6.4
8127,LEONARDO ALBERTO,80,32.2
8128,LLUIS ALBERT,80,34.2
8129,LUCAS ALEJANDRO,80,15.1
8130,LYUBEN,80,40.8
8131,MAKHTAR,80,34.9
8132,MAMA,80,33.5
8133,MANUEL LUCAS,80,42.3
8134,MARAT,80,27.3
8135,MARCOS RAMON,80,39.7
8136,MATHEW,80,25.8
8137,MILCHO,80,43.2
8138,MUHAMMAD ALI,80,15.6
8139,NEREO,80,43.6
8140,OUTMANE,80,19.2
8141,PANAGIOTIS,80,39.5
8142,PAUL JOSEPH,80,47.1
8143,PETYO,80,40.2
8144,RAUL NICOLAS,80,20.1
8145,REGINALD,80,68.3
8146,RICARDO PEDRO,80,46.7
8147,ROBERT FLORIN,80,18.6
8148,SEM,80,28.8
8149,SERGIO AGUSTIN,80,31.3
8150,SERVILIO,80,66.2
8151,SIMON DAVID,80,39.1
8152,VALENTIN DANIEL,80,26.1
8153,VICTOR NICOLAS,80,27.7
8154,VICTOR RUBEN,80,32.5
8155,WEN,80,29.8
8156,YASINE,80,13.4
8157,YUSEIN,80,35.7
8158,AIMEN,79,8.4
8159,ALBERTO AGUSTIN,79,42.6
8160,ALBERTO FELIPE,79,39.1
8161,ALEKSEY,79,25.0
8162,ALEXANDRU SORIN,79,27.1
8163,ALVIN,79,26.3
8164,ANDRES EMILIO,79,40.1
8165,ANGEL ROMAN,79,46.6
8166,ANTONIO BORJA,79,27.3
8167,ARTURO JUAN,79,42.1
8168,AYOUBE,79,10.5
8169,BILLAL,79,17.5
8170,BRADLEY,79,18.3
8171,BRYAN JAVIER,79,15.0
8172,CESAR ARMANDO,79,39.1
8173,CHARIF,79,28.9
8174,CHRISTOS,79,37.6
8175,CIPRIAN FLORIN,79,27.9
8176,CLAUDIU NICOLAE,79,26.9
8177,CRISTHIAN ALEXANDER,79,17.3
8178,DANIEL AUGUSTO,79,33.5
8179,DARKO,79,29.5
8180,DAVID MARK,79,45.6
8181,DIYAN,79,31.4
8182,EDGAR DANIEL,79,21.9
8183,EIZAN,79,3.6
8184,EMILIO IGNACIO,79,47.9
8185,EMILIO TOMAS,79,47.0
8186,ENRIQUE ALFREDO,79,47.9
8187,ESTANISLAU,79,43.6
8188,EUGENIO ANGEL,79,52.4
8189,FEDERICO ANDRES,79,35.7
8190,FLORIN COSMIN,79,26.2
8191,GABRIEL OMAR,79,23.1
8192,GEOVANNY,79,28.4
8193,GILMAR,79,36.9
8194,GREGORIO JUAN,79,50.3
8195,GUILLERMO GABRIEL,79,28.9
8196,HARUNA,79,29.2
8197,HERMELANDO,79,58.6
8198,HOSAM,79,8.8
8199,HUGH,79,66.1
8200,HUGO RAFAEL,79,28.9
8201,IGNACIO GABRIEL,79,33.5
8202,ISSAC,79,25.2
8203,JOHN SEBASTIAN,79,17.0
8204,JONATHAN XAVIER,79,18.2
8205,JORDI ANTONI,79,35.7
8206,JORGE DAMIAN,79,34.5
8207,JOSE BALBINO,79,50.3
8208,JOSE BONIFACIO,79,54.0
8209,KEVIN GABRIEL,79,11.1
8210,LEANDRO MARTIN,79,31.9
8211,LEONARDO MIGUEL,79,26.1
8212,LORENZO LUIS,79,47.3
8213,LUR,79,14.8
8214,MANUEL LEONARDO,79,43.1
8215,MARIO ANDREI,79,4.4
8216,MARTIN ALONSO,79,34.2
8217,MARTIN DANIEL,79,28.4
8218,MEROUANE,79,23.6
8219,MICHAEL ALAN,79,57.1
8220,MILCIADES,79,38.3
8221,MOHAMED ACHRAF,79,17.7
8222,MOHAMED LAARBI,79,32.8
8223,NELSON ANDRES,79,25.3
8224,NICOLAE IOAN,79,36.7
8225,OSCAR ARTURO,79,38.2
8226,OVIDIU FLORIN,79,30.3
8227,PETER EDWARD,79,63.1
8228,RAUL JUAN,79,39.8
8229,RAYMUNDO,79,43.8
8230,RAZA,79,27.4
8231,RICARDAS,79,37.7
8232,ROBERTO IGNACIO,79,42.7
8233,RUBEN FERNANDO,79,32.5
8234,SALAH EDDIN,79,11.8
8235,SALVA,79,4.6
8236,SALVADOR RAFAEL,79,47.2
8237,SARGIS,79,34.3
8238,SEGUNDO JUAN,79,46.7
8239,SERVULO,79,62.6
8240,SIMON JOSE,79,37.0
8241,SOCORRO,79,65.5
8242,TEOBALDO,79,56.0
8243,VICTOR ELIAS,79,37.5
8244,VICTOR SALVADOR,79,37.2
8245,WALTER DAVID,79,33.3
8246,XIAOMING,79,34.3
8247,YAIR,79,19.2
8248,YAPCI,79,31.0
8249,YAVOR,79,31.1
8250,YOUNESSE,79,22.4
8251,ABDOUL KARIM,78,29.9
8252,ADRIAN VALENTIN,78,22.0
8253,ALATZ,78,18.6
8254,ALBERTO DOMINGO,78,41.3
8255,ALEIXO,78,12.0
8256,ALEXANDROS,78,25.3
8257,ANGEL CRUZ,78,44.5
8258,ARNEL,78,38.8
8259,BERENGUER,78,27.7
8260,BRUNO ALEXANDRE,78,26.2
8261,CARLOS HORACIO,78,48.0
8262,CATALIN VASILE,78,29.0
8263,CELESTI,78,60.9
8264,CELESTINO MANUEL,78,52.3
8265,CHAUDHRY,78,40.5
8266,CHEICKNE,78,32.4
8267,CLAUDIU IONUT,78,21.5
8268,COSMIN CONSTANTIN,78,24.8
8269,DANIEL RUBEN,78,29.7
8270,DEMETRIO JOSE,78,47.9
8271,DENIS ALEXANDRU,78,8.1
8272,DIEGO AGUSTIN,78,30.3
8273,DIONISIE,78,36.5
8274,EDWIN JOSE,78,29.7
8275,EGON,78,59.2
8276,EL HOUARI,78,43.1
8277,EL MOUSTAPHA,78,40.6
8278,ERNESTO ALEJANDRO,78,30.6
8279,FADEL,78,31.4
8280,FCO JAVIER,78,46.0
8281,FELIX PABLO,78,49.6
8282,FERNANDO CESAR,78,44.1
8283,FERNANDO DIEGO,78,37.3
8284,FREDDY JAVIER,78,30.7
8285,GABRIEL RAMON,78,40.1
8286,HAIDER,78,22.1
8287,HARJIT,78,34.1
8288,HENRY ALEXANDER,78,21.6
8289,HOWARD,78,54.6
8290,IGNACIO PABLO,78,37.5
8291,IGNAZIO,78,50.2
8292,ISIDOR,78,52.5
8293,IVAN ALFONSO,78,29.1
8294,JAIME NICOLAS,78,29.7
8295,JAMES JOHN,78,43.3
8296,JEAN CHARLES,78,46.6
8297,JHONNY ALEXANDER,78,20.8
8298,JOEL JOSE,78,15.9
8299,JORGE ALEXIS,78,32.3
8300,JORGE ISRAEL,78,29.3
8301,JOSE ALTAGRACIA,78,44.4
8302,JOSE ANICETO,78,55.2
8303,JOSE CEFERINO,78,55.3
8304,JOSE MAURO,78,46.0
8305,JOSE REMIGIO,78,50.1
8306,JULIO AGUSTIN,78,46.8
8307,KEVIN MIGUEL,78,14.6
8308,KHAWAR,78,31.3
8309,LAHCENE,78,40.3
8310,LAMBERT,78,40.8
8311,LAURENCE,78,52.7
8312,LEANDRO JESUS,78,30.9
8313,LEROY,78,23.6
8314,LUCIAN IOAN,78,32.6
8315,MANUEL MARCELINO,78,55.8
8316,MANUEL SERAFIN,78,51.0
8317,MARIO ALFREDO,78,42.0
8318,MARTIN ARIEL,78,31.6
8319,MICHELANGELO,78,32.9
8320,MIGUEL CARMELO,78,52.9
8321,MOHAMADI,78,45.6
8322,NAVIL,78,18.3
8323,NONITO,78,62.5
8324,OSCAR PABLO,78,38.4
8325,PABLO FELIX,78,44.1
8326,PATRICK JAMES,78,52.0
8327,PAUL EDWARD,78,53.2
8328,PERGENTINO,78,52.0
8329,RAFAEL JULIO,78,46.9
8330,RAMIRO MANUEL,78,43.7
8331,RAUL IONUT,78,11.5
8332,RICARDO JOAQUIN,78,45.8
8333,RICARDO MARTIN,78,38.6
8334,RICHARD ANTONIO,78,31.2
8335,ROBER,78,24.2
8336,ROBERTO PEDRO,78,46.1
8337,SAMUEL ENRIQUE,78,21.6
8338,SEBASTIAN RAMON,78,44.5
8339,SLAVI,78,32.3
8340,SOREN,78,30.9
8341,VALERII,78,42.9
8342,WILLIAM ROBERT,78,54.7
8343,YAUCI,78,24.5
8344,ZHIWEI,78,24.6
8345,ZHONG,78,34.6
8346,ABDEL KARIM,77,20.7
8347,ALEX MANUEL,77,18.4
8348,ALFONSO JOAQUIN,77,42.6
8349,ANDREI IOAN,77,21.6
8350,ARGEO,77,53.6
8351,ASTOR,77,18.6
8352,BRAYAN STIVEN,77,16.4
8353,CARLOS BERNARDO,77,40.9
8354,CATALIN MIHAI,77,25.8
8355,CLAUDIU ADRIAN,77,27.1
8356,CONSTANTIN BOGDAN,77,27.8
8357,DANIEL ARMANDO,77,28.2
8358,DANIEL GHEORGHE,77,32.8
8359,DRAGOS IONUT,77,22.5
8360,EDUARDO AGUSTIN,77,39.1
8361,EDUARDO ROBERTO,77,39.6
8362,EMIR,77,23.1
8363,ENEDINO,77,68.7
8364,FEDERICO FRANCISCO,77,46.0
8365,FERNANDO GUILLERMO,77,44.5
8366,FERNANDO RUBEN,77,35.1
8367,FREDERICO,77,31.1
8368,FREDERIK,77,42.2
8369,GHEORGHE VASILE,77,37.5
8370,GLICERIO,77,66.4
8371,GUANG,77,33.3
8372,HECTOR VICENTE,77,36.4
